Race_ID,Race_Name,Finish_Position_Raw,Finish_Position,Horse_No,Horse_Name,Canonical_Horse_Identity,Frame_No,Sex_Age,Carried_Weight,Jockey,Finish_Time,Margin,Passing_Order,Last3F,Body_Weight,Trainer,Source_URL
202510011011,第59回小倉大賞典(GIII),4,4,12,セルバーグ,202510011011|12|セルバーグ,7,牡6,57,和田竜二,1:46.3,クビ,1-1-1-1,36.4,446(+2),[西] 鈴木孝志,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),5,5,7,エピファニー,202510011011|7|エピファニー,5,牡6,58.5,杉原誠人,1:46.4,クビ,6-7-7-7,34.5,502(-6),[東] 宮田敬介,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),6,6,4,マテンロウオリオン,202510011011|4|マテンロウオリオン,3,牡6,56,古川吉洋,1:46.4,クビ,6-7-8-10,34.4,486(-2),[西] 昆貢,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),7,7,6,グランドカリナン,202510011011|6|グランドカリナン,4,牡5,55,大野拓弥,1:46.5,アタマ,3-4-5-7,34.7,452(0),[東] 田島俊明,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),8,8,3,シルトホルン,202510011011|3|シルトホルン,3,牡5,57,吉田隼人,1:46.6,1/2,12-13-11-11,34.3,476(-6),[東] 新開幸一,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),9,9,9,コスモブッドレア,202510011011|9|コスモブッドレア,6,牡4,55,佐々木大,1:46.8,1.1/2,3-3-3-3,35.3,494(+6),[東] 小野次郎,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),10,10,11,ヤマニンウルス,202510011011|11|ヤマニンウルス,7,牡5,58.5,藤懸貴志,1:47.0,3/4,2-2-2-2,36.3,600(+9),[西] 斉藤崇史,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),11,11,14,エアファンディタ,202510011011|14|エアファンディタ,8,牡8,57.5,酒井学,1:47.0,アタマ,12-11-13-13,34.5,460(-10),[西] 池添学,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),12,12,13,ギャラクシーナイト,202510011011|13|ギャラクシーナイト,8,牡6,56,菊沢一樹,1:47.4,2.1/2,9-9-11-11,35.1,506(-2),[東] 菊沢隆徳,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),13,13,5,ホウオウプロサンゲ,202510011011|5|ホウオウプロサンゲ,4,牡4,55,小沢大仁,1:47.4,ハナ,6-4-3-4,35.9,490(-2),[西] 矢作芳人,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),取,,1,タマモブラックタイ,202510011011|1|タマモブラックタイ,1,牡5,55,角田大和,,,,,計不,[西] 角田晃一,https://db.netkeiba.com/race/202510011011/
202504010511,第47回新潟大賞典(GIII),1,1,8,シリウスコルト,202504010511|8|シリウスコルト,4,牡4,57,古川吉洋,2:00.5,,1-1,34.6,488(-6),[東] 田中勝春,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),2,2,14,サブマリーナ,202504010511|14|サブマリーナ,7,牡4,56,武豊,2:00.8,2,12-14,33.8,480(+14),[西] 庄野靖志,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),3,3,5,ハピ,202504010511|5|ハピ,3,牡6,57,菱田裕二,2:00.8,クビ,9-11,34.0,486(-8),[西] 大久保龍,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),4,4,13,グランドカリナン,202504010511|13|グランドカリナン,7,牡5,55,大野拓弥,2:00.9,クビ,2-2,34.9,456(+4),[東] 田島俊明,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),5,5,15,ボーンディスウェイ,202504010511|15|ボーンディスウェイ,8,牡6,57,石橋脩,2:01.1,1.1/4,6-5,34.7,502(+6),[東] 牧光二,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),6,6,7,オールナット,202504010511|7|オールナット,4,牡4,56,北村友一,2:01.2,1/2,3-4,34.9,524(-4),[西] 高野友和,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),7,7,1,カネフラ,202504010511|1|カネフラ,1,牡5,54,藤岡佑介,2:01.3,3/4,15-15,34.1,452(+4),[西] 高橋康之,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),8,8,3,ディマイザキッド,202504010511|3|ディマイザキッド,2,牡4,56,岩田望来,2:01.3,ハナ,15-15,34.2,460(0),[東] 清水英克,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),9,9,6,マイネルメモリー,202504010511|6|マイネルメモリー,3,牡5,55,丹内祐次,2:01.3,アタマ,12-11,34.5,464(-2),[西] 宮徹,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),10,10,12,レガーロデルシエロ,202504010511|12|レガーロデルシエロ,6,牡4,56,戸崎圭太,2:01.4,クビ,12-11,34.7,518(-10),[東] 栗田徹,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),11,11,2,パラレルヴィジョン,202504010511|2|パラレルヴィジョン,1,牡6,58,吉田隼人,2:01.5,1/2,9-10,34.7,488(0),[東] 国枝栄,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),12,12,11,サイルーン,202504010511|11|サイルーン,6,セ6,57,佐々木大,2:01.7,1,9-8,35.1,482(-6),[東] 堀宣行,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),13,13,4,ショウナンアデイブ,202504010511|4|ショウナンアデイブ,2,牡6,56,丸山元気,2:01.9,1.1/2,6-7,35.3,522(+2),[西] 高野友和,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),14,14,10,マテンロウオリオン,202504010511|10|マテンロウオリオン,5,牡6,56,横山典弘,2:02.1,1,8-8,35.5,478(+6),[西] 昆貢,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),15,15,9,エピファニー,202504010511|9|エピファニー,5,牡6,58.5,荻野極,2:03.1,6,5-5,36.6,500(-2),[東] 宮田敬介,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),16,16,16,フライライクバード,202504010511|16|フライライクバード,8,セ8,57,小崎綾也,2:03.2,1/2,3-3,36.9,448(-8),[西] 福永祐一,https://db.netkeiba.com/race/202504010511/
202502010611,第61回函館記念(GIII),1,1,8,ヴェローチェエラ,202502010611|8|ヴェローチェエラ,5,牡4,56,佐々木大,1:57.6,,8-10-9-2,34.7,496(+2),[西] 須貝尚介,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),2,2,3,ハヤテノフクノスケ,202502010611|3|ハヤテノフクノスケ,3,牡4,56,横山武史,1:57.9,1.1/2,4-4-4-5,35.3,532(-4),[西] 中村直也,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),3,3,12,マイネルメモリー,202502010611|12|マイネルメモリー,7,牡5,55,菱田裕二,1:57.9,クビ,14-14-14-14,34.2,466(+2),[西] 宮徹,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),4,4,7,ディマイザキッド,202502010611|7|ディマイザキッド,5,牡4,56,岩田康誠,1:58.0,3/4,13-13-13-11,34.5,460(0),[東] 清水英克,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),5,5,11,ランスオブクイーン,202502010611|11|ランスオブクイーン,7,牝4,54,斎藤新,1:58.1,クビ,7-7-9-8,35.2,450(+4),[西] 奥村豊,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),6,6,9,アルナシーム,202502010611|9|アルナシーム,6,牡6,59,藤岡佑介,1:58.2,3/4,9-12-11-11,35.0,452(+6),[西] 橋口慎介,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),7,7,6,サンストックトン,202502010611|6|サンストックトン,4,牡6,55,浜中俊,1:58.5,1.3/4,12-11-11-11,35.4,468(0),[東] 堀内岳志,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),8,8,5,ボーンディスウェイ,202502010611|5|ボーンディスウェイ,4,牡6,57,木幡巧也,1:58.7,1.1/4,3-3-2-2,36.3,498(-4),[東] 牧光二,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),9,9,4,キミノナハマリア,202502010611|4|キミノナハマリア,3,牝5,54,鮫島克駿,1:58.7,クビ,4-4-4-5,36.1,512(+6),[西] 千田輝彦,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),10,10,14,トップナイフ,202502010611|14|トップナイフ,8,牡5,57,横山和生,1:59.2,3,2-2-2-2,36.8,492(0),[西] 昆貢,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),11,11,13,マコトヴェリーキー,202502010611|13|マコトヴェリーキー,8,牡5,57,北村友一,1:59.3,クビ,4-4-4-5,36.6,472(+6),[西] 上村洋行,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),12,12,1,マイネルモーント,202502010611|1|マイネルモーント,1,牡5,56,丹内祐次,1:59.3,ハナ,9-7-7-8,36.5,466(-6),[東] 高木登,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),13,13,10,グランディア,202502010611|10|グランディア,6,セ6,56,三浦皇成,1:59.3,クビ,9-7-7-8,36.5,480(-4),[西] 中内田充,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),14,14,2,アウスヴァール,202502010611|2|アウスヴァール,2,セ7,55,古川吉洋,1:59.7,2,1-1-1-1,37.5,486(-6),[西] 昆貢,https://db.netkeiba.com/race/202502010611/
202503020611,第61回七夕賞(GIII),1,1,2,コスモフリーゲン,202503020611|2|コスモフリーゲン,2,牡5,56,柴田大知,2:00.5,,1-1-1-1,36.0,502(0),[東] 畠山吉宏,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),2,2,15,ドゥラドーレス,202503020611|15|ドゥラドーレス,8,牡6,57.5,戸崎圭太,2:00.5,アタマ,7-7-5-4,35.4,500(-2),[東] 宮田敬介,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),3,3,7,オニャンコポン,202503020611|7|オニャンコポン,4,セ6,55,菅原明良,2:01.1,3.1/2,8-8-8-8,35.7,466(-4),[東] 小島茂之,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),4,4,12,シルトホルン,202503020611|12|シルトホルン,7,牡5,57,大野拓弥,2:01.3,1.1/4,4-4-3-4,36.3,478(+2),[東] 新開幸一,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),5,5,1,ドラゴンヘッド,202503020611|1|ドラゴンヘッド,1,牡5,52,横山琉人,2:01.6,2,14-14-14-14,35.6,450(+2),[東] 武藤善則,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),6,6,13,セブンマジシャン,202503020611|13|セブンマジシャン,7,牡5,54,丸山元気,2:01.7,クビ,10-8-8-8,36.4,500(-4),[西] 高野友和,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),7,7,9,ニシノレヴナント,202503020611|9|ニシノレヴナント,5,セ5,55,田辺裕信,2:01.7,クビ,13-11-8-10,36.3,484(-4),[東] 上原博之,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),8,8,8,シリウスコルト,202503020611|8|シリウスコルト,5,牡4,58.5,古川吉洋,2:01.8,3/4,3-3-3-2,36.9,490(+2),[東] 田中勝春,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),9,9,11,パラレルヴィジョン,202503020611|11|パラレルヴィジョン,6,牡6,57.5,津村明秀,2:02.2,2.1/2,12-11-12-11,36.5,488(0),[東] 国枝栄,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),10,10,10,ショウナンマグマ,202503020611|10|ショウナンマグマ,6,牡6,56,三浦皇成,2:02.3,1/2,2-2-2-2,37.6,510(-8),[東] 尾関知人,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),11,11,14,バラジ,202503020611|14|バラジ,8,セ6,56,荻野極,2:02.3,アタマ,5-5-5-6,37.2,500(-4),[東] 鹿戸雄一,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),12,12,3,ダンテスヴュー,202503020611|3|ダンテスヴュー,2,牡6,54,内田博幸,2:02.8,3,8-8-11-11,37.2,472(+2),[西] 友道康夫,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),13,13,6,ギャラクシーナイト,202503020611|6|ギャラクシーナイト,4,牡6,55,菊沢一樹,2:02.9,1/2,10-11-12-14,37.1,514(+4),[東] 菊沢隆徳,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),14,14,4,マテンロウオリオン,202503020611|4|マテンロウオリオン,3,牡6,56,横山典弘,2:03.6,4,15-15-14-11,37.5,476(+8),[西] 昆貢,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),15,15,5,リフレーミング,202503020611|5|リフレーミング,3,牡7,58,Ｍ．デム,2:04.1,2.1/2,5-5-7-6,38.9,474(-6),[西] 藤野健太,https://db.netkeiba.com/race/202503020611/
202504020207,第60回関屋記念(GIII),1,1,14,カナテープ,202504020207|14|カナテープ,7,牝6,54,キング,1:31.0,,15-14,32.5,482(-2),[東] 堀宣行,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),2,2,1,オフトレイル,202504020207|1|オフトレイル,1,牡4,57.5,菅原明良,1:31.0,クビ,11-11,32.7,464(+4),[西] 吉村圭司,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),2,2,11,ボンドガール,202504020207|11|ボンドガール,6,牝4,56,ルメール,1:31.0,同着,9-9,32.8,456(0),[東] 手塚貴久,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),4,4,10,トランキリテ,202504020207|10|トランキリテ,5,牡6,56,荻野極,1:31.2,1.1/4,14-14,32.7,474(-4),[西] 松永幹夫,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),5,5,8,シヴァース,202504020207|8|シヴァース,4,牡4,56,内田博幸,1:31.2,アタマ,3-3,33.5,458(0),[西] 友道康夫,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),6,6,6,ニシノスーベニア,202504020207|6|ニシノスーベニア,3,牡6,56,大野拓弥,1:31.3,クビ,4-4,33.5,536(+8),[東] 上原博之,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),7,7,4,レガーロデルシエロ,202504020207|4|レガーロデルシエロ,2,牡4,56,戸崎圭太,1:31.3,クビ,6-6,33.4,526(+8),[東] 栗田徹,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),8,8,12,メイショウシンタケ,202504020207|12|メイショウシンタケ,6,牡7,55,菊沢一樹,1:31.6,1.1/2,12-12,33.2,488(-6),[西] 千田輝彦,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),9,9,16,フォーチュンタイム,202504020207|16|フォーチュンタイム,8,牡4,56.5,三浦皇成,1:31.6,クビ,9-9,33.4,502(-10),[西] 吉岡辰弥,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),10,10,2,シンフォーエバー,202504020207|2|シンフォーエバー,1,牡3,53,江田照男,1:31.7,1/2,1-1,34.8,500(+10),[西] 森秀行,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),11,11,15,イミグラントソング,202504020207|15|イミグラントソング,7,牡3,55,石川裕紀,1:31.9,1.1/4,16-16,33.1,488(+4),[東] 辻哲英,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),12,12,3,ジョウショーホープ,202504020207|3|ジョウショーホープ,2,牡5,56,西塚洸二,1:31.9,クビ,8-8,33.8,480(0),[西] 新谷功一,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),13,13,18,ダイシンヤマト,202504020207|18|ダイシンヤマト,8,牡5,56,吉田豊,1:31.9,クビ,12-12,33.5,516(+10),[東] 戸田博文,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),14,14,9,キョウエイブリッサ,202504020207|9|キョウエイブリッサ,5,牡5,55,丸田恭介,1:32.3,2,16-16,33.5,490(-2),[東] 武市康男,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),15,15,17,アルセナール,202504020207|17|アルセナール,8,牝4,53,杉原誠人,1:32.3,クビ,4-4,34.6,462(+4),[東] 木村哲也,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),16,16,7,ハクサンバード,202504020207|7|ハクサンバード,4,牡5,54,小崎綾也,1:32.4,1/2,2-2,34.8,486(+2),[西] 高橋一哉,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),17,17,13,リフレーミング,202504020207|13|リフレーミング,7,牡7,58,石橋脩,1:32.6,1.1/2,18-18,33.6,468(-6),[西] 藤野健太,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),18,18,5,ゴールデンシロップ,202504020207|5|ゴールデンシロップ,3,牡7,54,原優介,1:32.8,1.1/4,6-6,34.9,538(0),[東] 鈴木慎太,https://db.netkeiba.com/race/202504020207/
202501010511,第30回エルムS(GIII),1,1,1,ペリエール,202501010511|1|ペリエール,1,牡5,57,佐々木大,1:43.5,,5-3-3-3,36.6,486(+2),[東] 黒岩陽一,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),2,2,6,ロードクロンヌ,202501010511|6|ロードクロンヌ,4,牡4,57,藤岡佑介,1:43.9,2.1/2,6-6-3-3,37.0,494(+4),[西] 四位洋文,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),3,3,2,ミッキーヌチバナ,202501010511|2|ミッキーヌチバナ,2,牡7,57,鮫島克駿,1:44.1,1,8-8-11-7,36.5,522(+2),[西] 高橋亮,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),4,4,14,ウィリアムバローズ,202501010511|14|ウィリアムバローズ,8,牡7,59,横山武史,1:44.4,1.3/4,1-1-1-1,37.8,492(-6),[西] 上村洋行,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),5,5,8,ペイシャエス,202501010511|8|ペイシャエス,5,牡6,58,横山和生,1:44.4,クビ,14-14-14-11,36.3,512(+12),[東] 小西一男,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),6,6,11,ブライアンセンス,202501010511|11|ブライアンセンス,7,牡5,58,丹内祐次,1:44.6,1.1/4,11-11-11-7,37.0,520(+6),[東] 斎藤誠,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),7,7,3,ドゥラエレーデ,202501010511|3|ドゥラエレーデ,3,牡5,57,松山弘平,1:44.7,アタマ,6-6-8-5,37.4,524(+10),[西] 池添学,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),8,8,7,テーオードレフォン,202501010511|7|テーオードレフォン,5,牡6,57,丸山元気,1:45.2,3.1/2,2-3-5-5,38.2,498(-2),[西] 梅田智之,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),9,9,12,ショウナンライシン,202501010511|12|ショウナンライシン,7,牡5,57,池添謙一,1:45.5,1.3/4,8-8-10-14,38.1,498(-4),[東] 大竹正博,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),10,10,9,ヴァルツァーシャル,202501010511|9|ヴァルツァーシャル,6,牡6,57,古川吉洋,1:45.9,2.1/2,2-2-2-2,39.2,504(0),[東] 高木登,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),11,11,4,スレイマン,202501010511|4|スレイマン,3,牡7,57,浜中俊,1:46.2,1.1/2,8-8-11-11,38.6,544(-2),[西] 池添学,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),12,12,10,トロヴァトーレ,202501010511|10|トロヴァトーレ,6,牡4,58,ルメール,1:46.3,1/2,12-11-5-7,39.3,494(-4),[東] 鹿戸雄一,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),13,13,13,ワールドタキオン,202501010511|13|ワールドタキオン,8,牡7,57,斎藤新,1:46.3,アタマ,2-3-7-10,39.1,504(0),[東] 斎藤誠,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),14,14,5,マテンロウスカイ,202501010511|5|マテンロウスカイ,4,セ6,58,横山典弘,1:47.2,5,12-11-8-11,39.9,482(+2),[西] 松永幹夫,https://db.netkeiba.com/race/202501010511/
202507030207,第42回東海S(GIII),1,1,7,ヤマニンウルス,202507030207|7|ヤマニンウルス,4,牡5,57,武豊,1:22.2,,2-2,35.7,582(-2),[西] 斉藤崇史,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),2,2,8,インユアパレス,202507030207|8|インユアパレス,4,牡4,57,川田将雅,1:22.8,3.1/2,6-6,35.7,486(+2),[西] 須貝尚介,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),3,3,2,ビダーヤ,202507030207|2|ビダーヤ,1,牡4,57,坂井瑠星,1:23.1,1.1/2,8-7,35.8,496(+2),[西] 矢作芳人,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),4,4,3,オメガギネス,202507030207|3|オメガギネス,2,牡5,57,岩田康誠,1:23.2,1/2,11-10,35.6,504(0),[西] 安田翔伍,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),5,5,16,サンライズフレイム,202507030207|16|サンライズフレイム,8,牡5,57,菱田裕二,1:23.2,クビ,10-10,35.8,518(-2),[西] 石坂公一,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),6,6,13,コンクイスタ,202507030207|13|コンクイスタ,7,セ5,57,松山弘平,1:23.4,3/4,6-7,36.3,476(-8),[西] 吉岡辰弥,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),7,7,15,リジル,202507030207|15|リジル,8,牝4,55,田口貫太,1:23.7,2,1-1,37.4,484(-8),[西] 奥村豊,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),8,8,12,アルファマム,202507030207|12|アルファマム,6,牝6,55,団野大成,1:23.8,1/2,16-13,35.9,462(-4),[西] 佐々木晶,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),9,9,6,ダノンスコーピオン,202507030207|6|ダノンスコーピオン,3,牡6,59,幸英明,1:24.0,1,14-13,36.2,468(+7),[西] 福永祐一,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),10,10,14,サンライズホーク,202507030207|14|サンライズホーク,7,セ6,57,吉村誠之,1:24.2,1.1/4,13-13,36.5,516(+5),[西] 牧浦充徳,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),11,11,4,エートラックス,202507030207|4|エートラックス,2,牡4,58,バデル,1:24.2,アタマ,4-4,37.4,514(-2),[西] 宮本博,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),12,12,5,イグザルト,202507030207|5|イグザルト,3,牡6,57,御神本訓,1:24.2,クビ,14-13,36.4,512(+6),[地] 荒山勝徳,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),13,13,10,ヴィクティファルス,202507030207|10|ヴィクティファルス,5,セ7,58,亀田温心,1:24.4,1.1/4,11-12,36.8,484(0),[西] 池添学,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),14,14,11,ロードエクレール,202507030207|11|ロードエクレール,6,牡7,57,高杉吏麒,1:24.8,2.1/2,2-3,38.2,484(-2),[東] 斎藤誠,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),15,15,9,ライツフォル,202507030207|9|ライツフォル,5,牡5,57,小沢大仁,1:24.9,クビ,4-4,38.1,496(+2),[西] 高橋義忠,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),16,16,1,アドバンスファラオ,202507030207|1|アドバンスファラオ,1,牡5,57,松若風馬,1:25.4,3,8-7,38.1,498(+8),[西] 森秀行,https://db.netkeiba.com/race/202507030207/
202505050311,第30回武蔵野S(GIII),1,1,16,ルクソールカフェ,202505050311|16|ルクソールカフェ,8,牡3,56,レーン,1:35.2,,4-4,34.9,544(-2),[東] 堀宣行,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),2,2,4,コスタノヴァ,202505050311|4|コスタノヴァ,2,牡5,59,ルメール,1:35.8,3.1/2,14-14,34.8,492(0),[東] 木村哲也,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),3,3,1,ビダーヤ,202505050311|1|ビダーヤ,1,牡4,57,川田将雅,1:35.8,ハナ,11-11,35.0,492(-4),[西] 矢作芳人,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),4,4,15,サンライズフレイム,202505050311|15|サンライズフレイム,8,牡5,57,菱田裕二,1:35.8,アタマ,7-7,35.3,520(+4),[西] 石坂公一,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),5,5,3,ロードフォンス,202505050311|3|ロードフォンス,2,牡5,57,横山和生,1:35.8,クビ,7-7,35.3,496(-6),[西] 安田翔伍,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),6,6,2,ヴァルツァーシャル,202505050311|2|ヴァルツァーシャル,1,牡6,57,菅原明良,1:36.0,1.1/4,14-14,34.9,506(+6),[東] 高木登,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),7,7,11,オメガギネス,202505050311|11|オメガギネス,6,牡5,57,岩田康誠,1:36.1,クビ,11-11,35.3,494(-2),[西] 安田翔伍,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),8,8,12,ラタフォレスト,202505050311|12|ラタフォレスト,6,牡4,57,マーカン,1:36.1,クビ,7-10,35.5,508(-4),[東] 加藤征弘,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),9,9,14,ペプチドナイル,202505050311|14|ペプチドナイル,7,牡7,58,藤岡佑介,1:36.2,クビ,3-2,36.2,530(-2),[西] 武英智,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),10,10,9,マテンロウコマンド,202505050311|9|マテンロウコマンド,5,牡3,57,松山弘平,1:36.3,3/4,4-4,36.0,520(0),[西] 長谷川浩,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),11,11,10,ダノンスコーピオン,202505050311|10|ダノンスコーピオン,5,牡6,58,小崎綾也,1:36.4,クビ,4-4,36.1,458(-14),[西] 福永祐一,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),12,12,13,ウェットシーズン,202505050311|13|ウェットシーズン,7,セ4,57,三浦皇成,1:36.4,クビ,2-2,36.5,518(-4),[東] 田中博康,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),13,13,6,アサカラキング,202505050311|6|アサカラキング,3,牡5,57,津村明秀,1:36.5,3/4,1-1,36.8,530(+4),[東] 斎藤誠,https://db.netkeiba.com/race/202505050311/
